SID,ISO_TIME,LAT,LON,BASIN,SUBBASIN
2006349N08157,2006-12-15 06:00:00,7.7,156.9,WP,MM
2007090N06158,2007-03-30 12:00:00,5.8,158.2,WP,MM
2007135N08147,2007-05-15 00:00:00,7.8,146.7,WP,MM
2007184N16112,2007-07-03 00:00:00,15.7,111.867,WP,MM
2007188N04148,2007-07-06 18:00:00,4.2,148.3,WP,MM
2007208N20155,2007-07-27 00:00:00,20.1,155.4,WP,MM
2007213N12115,2007-07-31 18:00:00,12.1,115.2,WP,MM
2007216N18138,2007-08-04 06:00:00,17.8,138.2,WP,MM
2007219N15130,2007-08-06 12:00:00,14.9,129.6,WP,MM
2007223N19136,2007-08-11 00:00:00,18.6,136.1,WP,MM
2007240N17153,2007-08-27 18:00:00,16.7,152.5,WP,MM
2007249N24161,2007-09-06 00:00:00,23.6,161.3,WP,MM
2007254N18140,2007-09-11 06:00:00,18.3,139.8,WP,MM
2007257N16134,2007-09-14 06:00:00,16.3,134.2,WP,MM
2007262N09138,2007-09-19 06:00:00,8.9,137.8,WP,MM
2007265N20122,2007-09-21 12:00:00,19.5,122.0,WP,MM
2007272N17125,2007-09-28 18:00:00,17.3,125.0,WP,MM
2007274N18131,2007-10-01 06:00:00,17.6,130.7,WP,MM
2007274N28173,2007-09-30 18:00:00,27.8,172.9,WP,MM
2007276N20147,2007-10-03 00:00:00,19.7,146.7,WP,MM
2007291N19148,2007-10-18 06:00:00,18.5,147.9,WP,MM
2007298N18136,2007-10-24 18:00:00,17.5,135.6,WP,MM
2007306N18133,2007-11-01 18:00:00,17.9667,132.633,WP,MM
2007313N16148,2007-11-09 06:00:00,16.3,147.7,WP,MM
2007323N09128,2007-11-18 12:00:00,8.6,128.1,WP,MM
2007324N10140,2007-11-19 18:00:00,10.0,140.0,WP,MM
2007327N09152,2007-11-23 00:00:00,9.3,151.9,WP,MM
2007330N10141,2007-11-26 06:00:00,9.6,141.1,WP,MM
2008012N12123,2008-01-12 06:00:00,12.2,122.8,WP,MM
2008104N08128,2008-04-13 00:00:00,8.35,127.5,WP,MM
2008128N07134,2008-05-06 18:00:00,7.2,134.2,WP,MM
2008135N12116,2008-05-14 06:00:00,11.5,115.6,WP,MM
2008135N16125,2008-05-13 18:00:00,16.2,125.1,WP,MM
2008147N10141,2008-05-26 00:00:00,9.9,140.8,WP,MM
2008169N08135,2008-06-17 06:00:00,7.5,135.1,WP,MM
2008193N20126,2008-07-11 06:00:00,20.1,126.1,WP,MM
2008206N22133,2008-07-23 18:00:00,21.5,133.4,WP,MM
2008217N19120,2008-08-03 12:00:00,19.0,120.35,WP,MM
2008223N27151,2008-08-09 12:00:00,27.3333,151.4,WP,MM
2008224N24122,2008-08-11 00:00:00,23.7,122.2,WP,MM
2008226N22134,2008-08-12 18:00:00,22.4,134.3,WP,MM
2008229N13147,2008-08-16 00:00:00,13.2,146.8,WP,MM
2008238N13130,2008-08-25 00:00:00,12.8,130.0,WP,MM
2008252N16128,2008-09-07 12:00:00,15.8,127.6,WP,MM
2008253N29150,2008-09-09 00:00:00,28.7,149.5,WP,MM
2008257N28148,2008-09-12 18:00:00,28.1,147.5,WP,MM
2008262N16142,2008-09-17 12:00:00,16.4667,141.767,WP,MM
2008268N12140,2008-09-23 12:00:00,11.7,139.6,WP,MM
2008272N08139,2008-09-27 18:00:00,8.2,139.4,WP,MM
2008272N15113,2008-09-27 18:00:00,14.6,112.9,WP,MM
2008286N17109,2008-10-12 00:00:00,16.8,109.3,WP,MM
2008292N20152,2008-10-17 18:00:00,20.3,152.2,WP,MM
2008311N08128,2008-11-05 12:00:00,8.4,127.8,WP,MM
2008316N14118,2008-11-10 18:00:00,14.0,117.5,WP,MM
2008320N08122,2008-11-14 18:00:00,8.16667,121.933,WP,MM
2008320N23146,2008-11-14 18:00:00,23.0667,146.3,WP,MM
2008343N16168,2008-12-08 06:00:00,15.5,168.0,WP,MM
2009121N13124,2009-04-30 18:00:00,13.0,124.4,WP,MM
2009123N10111,2009-05-02 18:00:00,9.73333,111.1,WP,MM
2009164N10131,2009-06-13 06:00:00,9.7,130.8,WP,MM
2009173N10132,2009-06-22 00:00:00,10.0,132.3,WP,MM
2009189N17129,2009-07-08 00:00:00,17.4,128.8,WP,MM
2009192N16130,2009-07-11 00:00:00,16.4,130.2,WP,MM
2009196N14129,2009-07-15 00:00:00,14.1,128.6,WP,MM
2009213N16130,2009-07-31 12:00:00,15.7,129.8,WP,MM
2009215N20133,2009-08-02 18:00:00,20.1,133.4,WP,MM
2009219N19140,2009-08-06 18:00:00,19.2,140.3,WP,MM
2009228N11163,2009-08-15 18:00:00,11.4,162.5,WP,MM
2009238N20151,2009-08-26 06:00:00,20.1,151.1,WP,MM
2009246N18130,2009-09-02 18:00:00,17.55,130.05,WP,MM
2009251N16118,2009-09-08 06:00:00,16.3,118.0,WP,MM
2009254N14130,2009-09-11 06:00:00,13.9,129.6,WP,MM
2009255N13155,2009-09-11 12:00:00,13.4,155.0,WP,MM
2009268N14128,2009-09-25 00:00:00,14.35,128.425,WP,MM
2009269N10163,2009-09-26 00:00:00,10.4,163.0,WP,MM
2009270N10148,2009-09-27 00:00:00,9.9,147.5,WP,MM
2009272N07164,2009-09-28 12:00:00,7.3,163.8,WP,MM
2009281N15144,2009-10-08 00:00:00,15.3333,143.667,WP,MM
2009287N10154,2009-10-13 18:00:00,9.6,153.5,WP,MM
2009291N16111,2009-10-18 00:00:00,15.5,111.2,WP,MM
2009299N12153,2009-10-25 18:00:00,11.8,152.567,WP,MM
2009305N14134,2009-10-31 12:00:00,14.1,134.0,WP,MM
2009311N20157,2009-11-06 12:00:00,20.1,156.8,WP,MM
2009324N06129,2009-11-20 06:00:00,6.2,128.9,WP,MM
2009325N06148,2009-11-21 06:00:00,5.6,147.9,WP,MM
2009328N06108,2009-11-24 06:00:00,5.8,107.7,WP,MM
2009337N14143,2009-12-02 12:00:00,13.8,142.7,WP,MM
2010018N07113,2010-01-18 00:00:00,6.9,113.2,WP,MM
2010078N03153,2010-03-19 06:00:00,3.2,153.3,WP,MM
2010191N12138,2010-07-10 06:00:00,11.8,137.6,WP,MM
2010198N15123,2010-07-17 00:00:00,15.3,123.3,WP,MM
2010200N26127,2010-07-18 12:00:00,25.7,126.5,WP,MM
2010218N20127,2010-08-06 00:00:00,19.7,126.6,WP,MM
2010233N17119,2010-08-20 18:00:00,17.1,118.6,WP,MM
2010239N15118,2010-08-26 18:00:00,14.5,118.3,WP,MM
2010240N15142,2010-08-27 18:00:00,14.6,142.2,WP,MM
2010241N25125,2010-08-29 00:00:00,24.9,124.5,WP,MM
2010243N12146,2010-08-31 06:00:00,11.8,145.7,WP,MM
2010249N24125,2010-09-06 06:00:00,23.9,124.8,WP,MM
2010256N17137,2010-09-13 06:00:00,16.6,137.4,WP,MM
2010263N15149,2010-09-19 12:00:00,15.4,149.1,WP,MM
2010278N18110,2010-10-04 12:00:00,17.5,110.1,WP,MM
2010285N13145,2010-10-11 12:00:00,12.7,145.0,WP,MM
2010293N13165,2010-10-19 12:00:00,12.9,165.3,WP,MM
2010293N16147,2010-10-20 06:00:00,16.3,146.5,WP,MM
2010305N06105,2010-10-31 18:00:00,6.3,104.5,WP,MM
2010315N14112,2010-11-10 12:00:00,14.4,111.7,WP,MM
2010346N09115,2010-12-11 12:00:00,8.5,114.5,WP,MM
2010350N30175,2010-12-16 00:00:00,30.0,175.0,WP,MM
2011091N09112,2011-04-01 00:00:00,8.9,111.8,WP,MM
2011093N10131,2011-04-02 12:00:00,10.2,130.5,WP,MM
2011126N11129,2011-05-05 18:00:00,10.5,129.0,WP,MM
2011140N08142,2011-05-19 18:00:00,8.3,141.55,WP,MM
2011151N19116,2011-05-31 00:00:00,19.0,115.9,WP,MM
2011159N13122,2011-06-08 00:00:00,13.4,121.5,WP,MM
2011167N08129,2011-06-16 06:00:00,7.9,129.0,WP,MM
2011172N11133,2011-06-20 18:00:00,11.1667,133.367,WP,MM
2011192N18158,2011-07-10 18:00:00,17.9,158.3,WP,MM
2011195N15134,2011-07-13 12:00:00,15.3,133.6,WP,MM
2011205N12130,2011-07-24 00:00:00,12.3,129.5,WP,MM
2011208N09145,2011-07-26 12:00:00,9.0,144.5,WP,MM
2011215N24164,2011-08-02 12:00:00,23.7,164.1,WP,MM
2011221N17139,2011-08-08 12:00:00,17.0,139.4,WP,MM
2011233N12129,2011-08-21 06:00:00,11.9,128.8,WP,MM
2011236N15143,2011-08-23 18:00:00,15.25,142.75,WP,MM
2011245N21150,2011-09-01 18:00:00,21.4,150.3,WP,MM
2011249N18133,2011-09-05 18:00:00,18.05,132.95,WP,MM
2011253N20145,2011-09-09 12:00:00,20.35,144.55,WP,MM
2011257N19154,2011-09-13 12:00:00,19.4,153.7,WP,MM
2011266N13139,2011-09-23 00:00:00,12.8,139.367,WP,MM
2011267N16111,2011-09-23 18:00:00,16.2,110.6,WP,MM
2011270N18139,2011-09-26 12:00:00,18.1333,139.2,WP,MM
2011282N08136,2011-10-09 00:00:00,8.0,136.3,WP,MM
2011311N13111,2011-11-06 18:00:00,13.1,110.8,WP,MM
2011338N06114,2011-12-03 12:00:00,6.0,113.9,WP,MM
2011344N12117,2011-12-09 18:00:00,12.0,117.0,WP,MM
2011346N03156,2011-12-11 18:00:00,3.4,155.9,WP,MM
2012046N08130,2012-02-14 18:00:00,7.9,130.2,WP,MM
2012086N10116,2012-03-26 00:00:00,9.7,115.6,WP,MM
2012141N11148,2012-05-20 06:00:00,11.1,148.0,WP,MM
2012152N12130,2012-05-31 00:00:00,12.4,129.5,WP,MM
2012162N06150,2012-06-10 00:00:00,6.1,150.4,WP,MM
2012168N19112,2012-06-16 06:00:00,19.1,112.1,WP,MM
2012177N11135,2012-06-25 00:00:00,11.1,135.25,WP,MM
2012196N19144,2012-07-13 18:00:00,18.7,143.8,WP,MM
2012201N15129,2012-07-18 12:00:00,14.9,128.55,WP,MM
2012209N11131,2012-07-26 18:00:00,10.6,131.0,WP,MM
2012209N25149,2012-07-27 06:00:00,24.75,148.7,WP,MM
2012215N23146,2012-08-01 12:00:00,22.6667,146.3,WP,MM
2012216N24162,2012-08-03 06:00:00,24.0,161.867,WP,MM
2012225N16133,2012-08-11 12:00:00,16.2,133.3,WP,MM
2012230N21126,2012-08-17 06:00:00,21.4,125.9,WP,MM
2012232N13141,2012-08-18 12:00:00,13.2,141.4,WP,MM
2012254N09135,2012-09-10 00:00:00,8.6,134.8,WP,MM
2012263N15141,2012-09-19 00:00:00,14.9,140.7,WP,MM
2012267N16141,2012-09-23 06:00:00,15.5667,140.5,WP,MM
2012273N13112,2012-09-29 00:00:00,13.05,112.25,WP,MM
2012274N13151,2012-09-29 12:00:00,12.5,151.3,WP,MM
2012279N15145,2012-10-05 00:00:00,14.6,144.55,WP,MM
2012287N16147,2012-10-12 18:00:00,16.15,147.15,WP,MM
2012296N06135,2012-10-21 12:00:00,6.4,135.0,WP,MM
2012317N07118,2012-11-12 00:00:00,6.5,118.1,WP,MM
2012331N03157,2012-11-25 12:00:00,3.4,157.4,WP,MM
2012359N08134,2012-12-23 18:00:00,8.3,133.8,WP,MM
2013001N04141,2013-01-01 00:00:00,4.46667,141.067,WP,MM
2013049N05131,2013-02-18 06:00:00,5.0,131.0,WP,MM
2013158N13129,2013-06-06 18:00:00,12.9,128.5,WP,MM
2013167N12128,2013-06-16 06:00:00,11.9333,128.067,WP,MM
2013171N15117,2013-06-19 18:00:00,14.9,116.8,WP,MM
2013178N09133,2013-06-27 00:00:00,9.1,132.5,WP,MM
2013187N20156,2013-07-06 00:00:00,19.9,156.2,WP,MM
2013196N14128,2013-07-14 18:00:00,14.05,127.9,WP,MM
2013210N13122,2013-07-28 18:00:00,12.7,121.65,WP,MM
2013217N11118,2013-08-05 00:00:00,10.8667,118.133,WP,MM
2013220N12137,2013-08-08 06:00:00,12.2,137.3,WP,MM
2013228N23124,2013-08-16 00:00:00,23.05,123.6,WP,MM
2013229N26132,2013-08-16 12:00:00,25.8,131.5,WP,MM
2013237N11129,2013-08-25 00:00:00,11.4,128.95,WP,MM
2013241N29169,2013-08-29 00:00:00,29.2,169.1,WP,MM
2013243N26122,2013-08-31 00:00:00,25.6,121.5,WP,MM
2013255N20148,2013-09-11 18:00:00,19.65,148.15,WP,MM
2013259N17132,2013-09-16 00:00:00,17.3,132.0,WP,MM
2013260N15112,2013-09-17 00:00:00,15.4,112.2,WP,MM
2013262N14149,2013-09-19 06:00:00,14.25,148.5,WP,MM
2013269N15118,2013-09-25 18:00:00,14.85,118.35,WP,MM
2013272N10135,2013-09-29 06:00:00,10.3,135.0,WP,MM
2013272N26152,2013-09-29 06:00:00,26.3,151.6,WP,MM
2013274N18152,2013-10-01 00:00:00,18.1,151.5,WP,MM
2013282N14132,2013-10-08 12:00:00,14.0,131.6,WP,MM
2013282N14149,2013-10-09 00:00:00,14.0,149.0,WP,MM
2013289N14149,2013-10-15 12:00:00,13.9,148.65,WP,MM
2013290N14153,2013-10-17 00:00:00,13.8,152.6,WP,MM
2013292N09162,2013-10-19 00:00:00,9.3,162.4,WP,MM
2013301N13142,2013-10-27 18:00:00,12.7,142.25,WP,MM
2013305N07141,2013-11-01 06:00:00,7.0,141.0,WP,MM
2013306N07162,2013-11-02 06:00:00,6.6,161.6,WP,MM
2013316N06130,2013-11-11 12:00:00,6.0,129.75,WP,MM
2013324N07103,2013-11-19 18:00:00,7.3,103.3,WP,MM
2013337N15139,2013-12-02 18:00:00,15.0,138.5,WP,MM
2014015N10129,2014-01-15 00:00:00,9.6,129.2,WP,MM
2014029N10143,2014-01-29 00:00:00,9.7,143.15,WP,MM
2014058N09149,2014-02-26 18:00:00,8.5,148.6,WP,MM
2014080N08128,2014-03-21 00:00:00,8.4,128.3,WP,MM
2014093N02148,2014-04-02 18:00:00,1.8,148.4,WP,MM
2014117N10145,2014-04-26 12:00:00,10.0,145.3,WP,MM
2014160N21120,2014-06-09 00:00:00,20.85,120.0,WP,MM
2014164N19116,2014-06-13 00:00:00,18.8,116.0,WP,MM
2014184N08147,2014-07-02 12:00:00,8.46667,147.267,WP,MM
2014190N08154,2014-07-09 06:00:00,8.0,154.3,WP,MM
2014197N10137,2014-07-16 06:00:00,10.0,136.8,WP,MM
2014209N12152,2014-07-27 18:00:00,11.65,151.6,WP,MM
2014209N16134,2014-07-27 12:00:00,15.7,134.2,WP,MM
2014231N21117,2014-08-18 12:00:00,20.9,117.2,WP,MM
2014248N19129,2014-09-05 06:00:00,18.6,128.5,WP,MM
2014249N14118,2014-09-05 12:00:00,14.0,118.4,WP,MM
2014254N10142,2014-09-10 12:00:00,9.9,142.4,WP,MM
2014260N13135,2014-09-17 00:00:00,12.6,135.0,WP,MM
2014267N18150,2014-09-23 12:00:00,17.9,149.6,WP,MM
2014271N10160,2014-09-27 18:00:00,9.5,159.5,WP,MM
2014275N06166,2014-10-01 18:00:00,5.5,165.7,WP,MM
2014303N13141,2014-10-30 00:00:00,12.7667,140.867,WP,MM
2014329N08131,2014-11-25 06:00:00,8.4,131.4,WP,MM
2014334N02156,2014-11-30 06:00:00,2.1,156.4,WP,MM
2014362N07130,2014-12-27 12:00:00,7.0,130.1,WP,MM
2015012N09146,2015-01-12 06:00:00,8.6,145.9,WP,MM
2015038N08158,2015-02-06 12:00:00,8.45,158.25,WP,MM
2015069N04173,2015-03-10 06:00:00,4.3,173.4,WP,MM
2015085N06162,2015-03-25 18:00:00,5.8,162.1,WP,MM
2015092N06161,2015-04-02 00:00:00,5.6,161.0,WP,MM
2015122N07144,2015-05-02 06:00:00,7.4,144.1,WP,MM
2015127N04158,2015-05-06 12:00:00,4.1,157.9,WP,MM
2015171N15112,2015-06-19 18:00:00,14.95,112.2,WP,MM
2015180N09160,2015-06-29 06:00:00,8.6,160.4,WP,MM
2015183N13130,2015-07-01 18:00:00,13.35,129.85,WP,MM
2015184N08172,2015-07-02 18:00:00,8.3,171.8,WP,MM
2015203N16126,2015-07-22 00:00:00,16.3,125.5,WP,MM
2015211N13162,2015-07-29 18:00:00,13.3,162.2,WP,MM
2015213N29146,2015-08-01 06:00:00,28.7,145.7,WP,MM
2015218N18149,2015-08-06 00:00:00,17.6,149.3,WP,MM
2015226N12151,2015-08-13 18:00:00,12.15,151.0,WP,MM
2015226N15164,2015-08-14 00:00:00,14.8,163.5,WP,MM
2015249N18142,2015-09-05 12:00:00,17.9,141.5,WP,MM
2015256N16113,2015-09-13 00:00:00,15.7,112.933,WP,MM
2015257N14152,2015-09-13 18:00:00,13.9,151.6,WP,MM
2015263N14148,2015-09-19 18:00:00,13.5,148.1,WP,MM
2015273N12130,2015-09-30 00:00:00,11.9,130.3,WP,MM
2015274N17167,2015-10-01 06:00:00,16.9,166.9,WP,MM
2015285N14151,2015-10-12 00:00:00,13.9,150.75,WP,MM
2015286N13161,2015-10-13 00:00:00,12.6,161.45,WP,MM
2015293N16164,2015-10-19 18:00:00,16.2,164.1,WP,MM
2015321N04164,2015-11-16 18:00:00,3.95,163.85,WP,MM
2015344N07145,2015-12-10 00:00:00,7.1,145.2,WP,MM
2015348N04146,2015-12-14 00:00:00,3.9,145.8,WP,MM
2015362N01179,2015-12-27 18:00:00,0.6,179.4,WP,MM
2016147N18115,2016-05-26 00:00:00,17.6,114.6,WP,MM
2016185N08145,2016-07-02 12:00:00,8.25,145.2,WP,MM
2016199N18131,2016-07-16 18:00:00,18.3,130.9,WP,MM
2016205N25152,2016-07-22 18:00:00,24.7,151.5,WP,MM
2016207N17116,2016-07-25 06:00:00,17.1,115.9,WP,MM
2016212N12127,2016-07-29 12:00:00,11.9,127.3,WP,MM
2016216N17149,2016-08-02 12:00:00,16.7,148.8,WP,MM
2016221N19163,2016-08-07 12:00:00,18.8,163.0,WP,MM
2016225N16138,2016-08-12 00:00:00,16.0,137.6,WP,MM
2016228N22117,2016-08-15 06:00:00,21.8,117.05,WP,MM
2016230N15138,2016-08-16 18:00:00,15.4,138.1,WP,MM
2016230N25160,2016-08-16 18:00:00,25.0,160.2,WP,MM
2016232N22153,2016-08-18 12:00:00,22.3,152.8,WP,MM
2016236N13146,2016-08-22 18:00:00,12.6,146.1,WP,MM
2016244N21123,2016-08-30 18:00:00,20.8,123.0,WP,MM
2016250N25125,2016-09-05 12:00:00,24.75,124.55,WP,MM
2016253N13144,2016-09-08 18:00:00,13.2,143.8,WP,MM
2016253N26152,2016-09-09 06:00:00,26.3,151.9,WP,MM
2016255N12114,2016-09-11 06:00:00,12.3,114.3,WP,MM
2016256N12146,2016-09-11 12:00:00,12.4,146.1,WP,MM
2016266N11144,2016-09-22 00:00:00,11.0,144.0,WP,MM
2016269N15165,2016-09-24 18:00:00,14.9,164.6,WP,MM
2016279N19130,2016-10-04 12:00:00,19.25,129.9,WP,MM
2016287N13130,2016-10-12 18:00:00,12.5,129.7,WP,MM
2016288N07145,2016-10-14 06:00:00,7.2,145.2,WP,MM
2016305N10147,2016-10-30 18:00:00,10.1,146.9,WP,MM
2016313N11163,2016-11-08 06:00:00,11.3,162.6,WP,MM
2016315N11171,2016-11-09 18:00:00,10.6,171.0,WP,MM
2016328N09130,2016-11-23 06:00:00,9.3,129.9,WP,MM
2016347N10110,2016-12-12 06:00:00,9.6,109.8,WP,MM
2016355N07146,2016-12-20 00:00:00,6.9,145.5,WP,MM
2017008N08128,2017-01-07 12:00:00,7.9,127.8,WP,MM
2017104N11130,2017-04-14 06:00:00,10.65,129.75,WP,MM
2017113N09144,2017-04-22 18:00:00,8.75,144.0,WP,MM
2017161N13119,2017-06-10 00:00:00,13.1667,119.4,WP,MM
2017182N15132,2017-07-01 06:00:00,15.4,132.2,WP,MM
2017195N16114,2017-07-14 00:00:00,16.0,114.1,WP,MM
2017200N26162,2017-07-19 06:00:00,26.1,162.1,WP,MM
2017201N23178,2017-07-20 00:00:00,22.95,177.95,WP,MM
2017202N16116,2017-07-20 12:00:00,16.1,116.0,WP,MM
2017202N19124,2017-07-21 06:00:00,18.625,124.05,WP,MM
2017206N13129,2017-07-25 00:00:00,12.7,128.9,WP,MM
2017209N19118,2017-07-27 12:00:00,19.2,117.85,WP,MM
2017212N26158,2017-07-31 06:00:00,26.3,158.3,WP,MM
2017223N16172,2017-08-10 12:00:00,15.5,171.9,WP,MM
2017232N19130,2017-08-19 12:00:00,19.1,130.1,WP,MM
2017236N15129,2017-08-24 00:00:00,15.3333,128.833,WP,MM
2017239N18147,2017-08-26 18:00:00,17.8,147.0,WP,MM
2017242N19122,2017-08-30 06:00:00,18.9,122.0,WP,MM
2017247N16132,2017-09-03 12:00:00,16.0,132.35,WP,MM
2017252N14147,2017-09-08 12:00:00,14.3,147.1,WP,MM
2017253N14130,2017-09-10 00:00:00,14.3,130.0,WP,MM
2017267N18116,2017-09-23 12:00:00,17.5333,116.333,WP,MM
2017282N17113,2017-10-08 12:00:00,16.5,113.4,WP,MM
2017284N15134,2017-10-11 00:00:00,15.5,134.0,WP,MM
2017288N09138,2017-10-15 00:00:00,8.7,137.9,WP,MM
2017291N09116,2017-10-18 06:00:00,9.1,115.8,WP,MM
2017292N13151,2017-10-19 06:00:00,12.7,150.8,WP,MM
2017304N11127,2017-10-31 00:00:00,11.05,127.3,WP,MM
2017305N08108,2017-10-31 12:00:00,7.5,107.8,WP,MM
2017307N07102,2017-11-03 00:00:00,7.2,102.4,WP,MM
2017312N10134,2017-11-07 12:00:00,10.1,134.2,WP,MM
2017321N07124,2017-11-16 12:00:00,7.1,123.6,WP,MM
2017347N11129,2017-12-13 00:00:00,10.9,129.3,WP,MM
2017354N08134,2017-12-20 00:00:00,8.2,134.0,WP,MM
2017364N07138,2017-12-29 18:00:00,7.4,138.0,WP,MM
2018039N08151,2018-02-08 00:00:00,8.1,150.8,WP,MM
2018082N04147,2018-03-23 06:00:00,4.4,147.4,WP,MM
2018129N15153,2018-05-09 00:00:00,14.5,153.0,WP,MM
2018153N12113,2018-06-02 06:00:00,12.3,112.6,WP,MM
2018155N10132,2018-06-03 18:00:00,9.7,131.8,WP,MM
2018164N21120,2018-06-13 00:00:00,20.9,120.3,WP,MM
2018165N22117,2018-06-13 12:00:00,21.55,117.2,WP,MM
2018179N19134,2018-06-27 12:00:00,18.7,134.0,WP,MM
2018184N10147,2018-07-03 00:00:00,9.96667,147.4,WP,MM
2018195N19138,2018-07-13 12:00:00,19.0,137.8,WP,MM
2018199N18128,2018-07-17 12:00:00,18.4,127.9,WP,MM
2018202N18116,2018-07-20 12:00:00,18.0,116.4,WP,MM
2018202N21159,2018-07-21 06:00:00,20.6,158.8,WP,MM
2018204N15137,2018-07-23 00:00:00,15.2,137.4,WP,MM
2018211N27152,2018-07-30 00:00:00,26.5,152.3,WP,MM
2018214N19153,2018-08-02 00:00:00,18.5,152.8,WP,MM
2018218N18134,2018-08-06 00:00:00,18.2,134.1,WP,MM
2018221N17112,2018-08-09 00:00:00,16.9,111.7,WP,MM
2018222N16147,2018-08-10 00:00:00,16.1,146.6,WP,MM
2018226N23128,2018-08-14 00:00:00,23.25,128.2,WP,MM
2018227N11145,2018-08-15 00:00:00,11.4,145.1,WP,MM
2018229N11160,2018-08-16 12:00:00,11.3,160.3,WP,MM
2018234N22119,2018-08-22 00:00:00,22.15,118.65,WP,MM
2018239N11161,2018-08-26 18:00:00,11.0,160.5,WP,MM
2018250N12170,2018-09-06 12:00:00,11.8,170.2,WP,MM
2018251N20122,2018-09-08 06:00:00,20.45,121.65,WP,MM
2018263N12146,2018-09-20 06:00:00,12.35,146.45,WP,MM
2018268N24155,2018-09-25 06:00:00,23.8,155.0,WP,MM
2018271N06154,2018-09-27 12:00:00,6.3,153.5,WP,MM
2018294N08161,2018-10-20 18:00:00,8.25,160.8,WP,MM
2018311N07179,2018-11-07 00:00:00,7.3,179.0,WP,MM
2018321N10113,2018-11-16 18:00:00,9.9,113.1,WP,MM
2018324N05155,2018-11-20 00:00:00,4.7,155.3,WP,MM
2018358N07140,2018-12-23 12:00:00,6.8,140.4,WP,MM
2018365N08115,2018-12-30 12:00:00,8.3,115.1,WP,MM
2019004N03175,2019-01-04 00:00:00,2.6,174.8,WP,MM
2019050N05163,2019-02-18 12:00:00,4.76667,162.633,WP,MM
2019071N04161,2019-03-11 18:00:00,3.7,160.5,WP,MM
2019176N18128,2019-06-24 12:00:00,17.9,127.7,WP,MM
2019178N10137,2019-06-27 00:00:00,10.3,137.2,WP,MM
2019182N18114,2019-07-01 06:00:00,18.1,114.4,WP,MM
2019195N13136,2019-07-14 00:00:00,12.8,136.35,WP,MM
2019205N23137,2019-07-24 00:00:00,23.1,136.75,WP,MM
2019210N16117,2019-07-29 00:00:00,15.9,117.0,WP,MM
2019213N17155,2019-08-01 00:00:00,17.4,154.7,WP,MM
2019214N15134,2019-08-02 06:00:00,14.5,134.3,WP,MM
2019216N16147,2019-08-04 00:00:00,15.5,146.6,WP,MM
2019231N13135,2019-08-19 00:00:00,12.6,135.1,WP,MM
2019236N08143,2019-08-24 06:00:00,8.4,142.5,WP,MM
2019237N08140,2019-08-24 18:00:00,8.3,139.6,WP,MM
2019242N18126,2019-08-30 00:00:00,18.2,126.3,WP,MM
2019243N06136,2019-08-30 12:00:00,6.4,136.0,WP,MM
2019250N24123,2019-09-07 00:00:00,24.2,123.3,WP,MM
2019255N09162,2019-09-12 06:00:00,9.1,162.0,WP,MM
2019260N20129,2019-09-17 00:00:00,20.0667,128.767,WP,MM
2019268N10155,2019-09-24 12:00:00,9.6,155.0,WP,MM
2019278N16165,2019-10-04 12:00:00,15.8,164.6,WP,MM
2019288N16136,2019-10-15 00:00:00,15.8333,136.167,WP,MM
2019290N08169,2019-10-17 06:00:00,7.9,168.6,WP,MM
2019302N11118,2019-10-28 12:00:00,10.6,118.2,WP,MM
2019306N10162,2019-11-01 12:00:00,9.6,162.2,WP,MM
2019308N13114,2019-11-04 00:00:00,12.7,113.7,WP,MM
2019314N12172,2019-11-09 18:00:00,11.65,172.45,WP,MM
2019314N14136,2019-11-09 18:00:00,14.3,136.0,WP,MM
2019322N11144,2019-11-17 12:00:00,10.6,143.6,WP,MM
2019329N09160,2019-11-24 12:00:00,8.6,159.7,WP,MM
2019354N05151,2019-12-19 12:00:00,4.95,151.4,WP,MM
2020129N07134,2020-05-08 06:00:00,7.0,133.95,WP,MM
2020160N10133,2020-06-08 00:00:00,10.4,132.5,WP,MM
2020195N17125,2020-07-12 18:00:00,17.2,125.4,WP,MM
2020211N14124,2020-07-29 00:00:00,14.4,123.9,WP,MM
2020213N15131,2020-07-30 18:00:00,15.2,131.2,WP,MM
2020220N14128,2020-08-06 18:00:00,14.2,127.5,WP,MM
2020222N15117,2020-08-08 12:00:00,14.9,117.3,WP,MM
2020222N26149,2020-08-09 00:00:00,25.75,148.85,WP,MM
2020229N18123,2020-08-16 06:00:00,17.5,123.367,WP,MM
2020234N19123,2020-08-20 18:00:00,18.7,122.8,WP,MM
2020239N13134,2020-08-26 00:00:00,12.8,133.9,WP,MM
2020244N25146,2020-08-30 12:00:00,24.9,145.5,WP,MM
2020254N26143,2020-09-10 06:00:00,25.7,142.5,WP,MM
2020258N11127,2020-09-14 00:00:00,11.0,127.3,WP,MM
2020263N21136,2020-09-19 06:00:00,21.4,135.6,WP,MM
2020270N17159,2020-09-25 12:00:00,16.6,158.7,WP,MM
2020277N21141,2020-10-03 06:00:00,21.0,140.9,WP,MM
2020281N14126,2020-10-06 18:00:00,13.8,125.9,WP,MM
2020285N17120,2020-10-11 00:00:00,16.7,119.933,WP,MM
2020288N13124,2020-10-14 06:00:00,12.9,124.0,WP,MM
2020291N06141,2020-10-16 12:00:00,6.0,140.9,WP,MM
2020293N23139,2020-10-19 06:00:00,22.6,139.4,WP,MM
2020296N09137,2020-10-21 18:00:00,8.7,137.4,WP,MM
